chirp_mass mass_ratio distance phi ra dec
75.623245 0.22844356 1608.3994 6.260013 6.260013 -0.9032767
84.85495 0.14220107 2977.963 3.2268276 3.2268276 0.58139956
99.678764 0.5780789 1821.6831 5.974857 5.974857 -0.55843383
65.36258 0.1402806 949.1194 4.3830776 4.3830776 0.74482983
82.48207 0.3093877 1847.1042 4.3830776 4.3830776 0.8683537
83.06148 0.23190668 1999.7002 3.3830776 3.3830776 0.6619338
96.728226 0.22670528 2124.4917 0.00026512146 0.00026512146 -0.90384007
97.609985 0.16120398 1445.0205 3.1096401 3.1096401 0.28058028
97.283615 0.29989618 2162.3933 3.4221401 3.4221401 0.6563301
78.728134 0.1349962 1493.6927 3.9533901 3.9533901 0.93875486
63.609253 0.15010792 1577.6489 5.631107 5.631107 -0.3492794
92.11004 0.3712698 2514.8518 3.9143276 3.9143276 0.95558643
98.0681 0.22979209 1890.6025 1.2268276 1.2268276 -1.127817
66.19692 0.177385 1397.6436 4.2893276 4.2893276 0.7280958
66.51392 0.15210873 1479.9878 6.052982 6.052982 -0.7726777
88.59769 0.29432163 1466.8866 4.26589 4.26589 0.7274618
59.854774 0.12532064 1111.8729 1.1721401 1.1721401 -1.1266403
75.09386 0.12983704 1511.9484 3.7776089 3.7776089 1.0031697
80.8328 0.1491555 2349.0352 3.1994839 3.1994839 0.46200722
90.36308 0.18793356 1812.1027 4.2580776 4.2580776 0.85737956
92.10455 0.316159 1965.3213 0.04714012 0.04714012 -1.169494
84.64151 0.16404414 1963.4525 6.0139194 6.0139194 -0.60731894
98.340454 0.17766643 2072.3823 0.24635887 0.24635887 -1.2206883
91.13748 0.41411823 1037.7388 3.9690151 3.9690151 0.8963897
87.461685 0.29428518 2450.7737 3.9612026 3.9612026 0.87230825
89.9644 0.23151588 1562.4802 3.9026089 3.9026089 0.81467533
80.12213 0.28921908 2407.6758 3.2033901 3.2033901 0.4309275
85.47893 0.19320053 1484.5916 3.2776089 3.2776089 0.56141037
96.9635 0.18468758 1991.3534 3.7815151 3.7815151 0.8343655
78.817184 0.14049983 1965.9009 3.3674526 3.3674526 0.5591507
67.79518 0.13755345 1331.4408 4.3947964 4.3947964 0.8758855
73.151405 0.2600951 1826.123 6.021732 6.021732 -0.51659507
69.879196 0.20530745 1239.7094 3.8557339 3.8557339 0.9905296
95.91469 0.53547233 2084.43 3.5315151 3.5315151 0.78160214
70.771736 0.2388174 2123.3154 3.3010464 3.3010464 0.49177292
68.96151 0.2001946 1933.9502 6.1584506 6.1584506 -0.94549465
99.83786 0.27911448 1669.5305 5.927982 5.927982 -0.5836652
87.77362 0.2511134 1667.0497 3.9026089 3.9026089 0.95969164
86.39418 0.25870395 2221.3984 4.3674526 4.3674526 0.82689214
93.8504 0.29607427 2354.1414 3.8088589 3.8088589 1.0472246
97.24904 0.16841763 2918.6533 3.5197964 3.5197964 0.6550565
74.12773 0.23047337 2210.25 3.4182339 3.4182339 0.66203505
68.75372 0.26497698 1275.603 4.3205776 4.3205776 0.7275134
99.82995 0.25540486 1506.0441 0.32448387 0.32448387 -1.2025032
90.816444 0.3011895 1658.7719 3.9807339 3.9807339 0.88376254
92.455 0.16412708 1272.5414 4.2854214 4.2854214 0.6653199
82.3338 0.29345968 2653.1963 0.14479637 0.14479637 -1.1119367
63.320145 0.23882908 1459.6539 0.05495262 0.05495262 -1.1673508
91.77951 0.37426382 2141.2961 3.9299526 3.9299526 0.8896065
80.18031 0.29331246 1251.3661 0.30104637 0.30104637 -1.1438929
74.36126 0.20137203 1794.4796 4.4143276 4.4143276 0.75508267
75.887375 0.22836098 1645.0787 4.090109 4.090109 0.8091363
91.287384 0.30031788 2643.21 6.0334506 6.0334506 -0.51304895
99.69763 0.2737683 1394.8094 4.3674526 4.3674526 0.8069247
70.029106 0.15674523 1453.0947 3.3908901 3.3908901 0.6204821
76.8147 0.21470785 1609.2997 0.12917137 0.12917137 -1.1675907
87.2384 0.2454189 1896.5684 0.17214012 0.17214012 -1.1034383
97.28909 0.32596087 2644.9302 6.1232944 6.1232944 -0.8071139
94.25372 0.37911206 2288.912 0.17214012 0.17214012 -1.2708483
72.2396 0.2637076 1955.7903 0.35182762 0.35182762 -1.0654652
85.12828 0.13815013 1361.7222 4.3674526 4.3674526 0.81417036
81.31675 0.17456493 1285.2129 0.04714012 0.04714012 -1.0947527
95.55459 0.3613884 1843.1456 3.1447964 3.1447964 0.3239258
89.107254 0.25757477 1538.8214 4.3947964 4.3947964 0.77721745
86.83893 0.2756723 1805.113 1.1955776 1.1955776 -1.1348106
57.495487 0.24117792 1220.1031 0.20729637 0.20729637 -1.0996279
94.90286 0.2757704 1971.3656 0.26979637 0.26979637 -1.1436709
81.32101 0.19017896 831.1501 4.406515 4.406515 0.9453401
94.68939 0.3446322 1002.0074 0.7346401 0.7346401 -1.1256744
77.16857 0.28889075 1588.7213 4.3362026 4.3362026 0.79663604
81.80878 0.22950754 1410.106 4.2893276 4.2893276 0.8573638
76.08975 0.23806468 1932.3909 3.8987026 3.8987026 0.92247146
55.6081 0.24781963 1270.294 3.5510464 3.5510464 0.6046767
94.58628 0.34590268 1142.8911 3.9260464 3.9260464 0.9275151
97.379135 0.2840146 2227.8804 0.09401512 0.09401512 -1.1681821
87.721695 0.23295286 2164.0168 6.119388 6.119388 -0.79883546
81.420166 0.2752182 2759.854 3.3401089 3.3401089 0.69469595
97.9617 0.28072077 2001.5703 3.3127651 3.3127651 0.5942087
93.91982 0.3411481 1127.0918 0.008077621 0.008077621 -1.0732381
96.10979 0.19313431 2340.918 6.0920444 6.0920444 -0.7632955
73.21315 0.30596372 1750.5616 0.30104637 0.30104637 -1.206076
93.04163 0.3178725 1982.5594 3.3635464 3.3635464 0.5493568
86.75339 0.36035013 2095.2048 3.8674526 3.8674526 0.9515672
96.26547 0.26792532 1490.6593 4.058859 4.058859 0.9588011
97.77661 0.29464224 885.53625 0.008077621 0.008077621 -0.9422457
83.93262 0.32014346 2028.0032 0.023702621 0.023702621 -1.1499354
95.43639 0.38701177 1753.2793 1.2463589 1.2463589 -1.1852001
97.92078 0.3326003 2056.6812 3.4494839 3.4494839 0.65387714
91.44954 0.1711235 2495.5137 3.8479214 3.8479214 0.96142375
93.21222 0.18538144 1182.8575 3.9455776 3.9455776 0.9413112
81.46146 0.3006436 1764.4854 3.8947964 3.8947964 0.90187037
92.53604 0.26554215 1954.6996 3.8596401 3.8596401 0.9408236
82.09103 0.28265452 1703.3334 1.2424526 1.2424526 -1.1862868
88.46774 0.31958297 2067.4312 4.371359 4.371359 0.76681983
84.17958 0.2613827 1813.19 1.1565151 1.1565151 -1.1966653
63.61238 0.20516124 1144.1147 5.853763 5.853763 -0.4491736
75.757706 0.1548866 709.79364 0.6213589 0.6213589 -1.1994542
96.13774 0.19281903 1619.2921 0.15260887 0.15260887 -1.1784376
74.46525 0.20277768 1606.6946 6.193607 6.193607 -1.0384653
82.8968 0.30271348 1842.9374 3.6135464 3.6135464 0.7344608
98.350174 0.3355775 2368.4612 0.09010887 0.09010887 -1.1904497
82.69936 0.38085884 2304.87 3.8908901 3.8908901 1.0083382
69.43712 0.17164007 1140.9718 3.3635464 3.3635464 0.6853478
86.89663 0.3694205 1756.3595 4.3635464 4.3635464 0.7353044
92.079315 0.33775264 2268.989 5.974857 5.974857 -0.8024226
97.88856 0.19164345 2807.7017 0.00026512146 0.00026512146 -1.1610738
79.45703 0.25783688 2160.4373 6.1701694 6.1701694 -0.89909744
82.27047 0.13435575 2123.9197 4.433859 4.433859 0.7871195
90.948044 0.2078872 1564.3992 6.1115756 6.1115756 -0.8578908
78.20463 0.20918131 1990.4153 6.0920444 6.0920444 -0.88250804
72.348206 0.2207109 2179.0854 6.228763 6.228763 -0.87620604
88.76832 0.2716408 1588.6055 3.2541714 3.2541714 0.34929517
81.78452 0.28596228 1618.7014 4.449484 4.449484 0.8586708
84.970695 0.25860688 2289.558 1.0432339 1.0432339 -1.113448
88.5044 0.44080502 2315.769 3.9533901 3.9533901 0.83767253
80.414665 0.15687668 1246.5807 3.9221401 3.9221401 1.0141779
90.92827 0.24041283 2384.3037 3.9104214 3.9104214 1.0587003
96.88519 0.16522917 2399.3853 3.9651089 3.9651089 0.8624545
88.48801 0.16339186 1304.4147 3.8947964 3.8947964 0.93852645
92.806625 0.357042 2948.8413 3.1213589 3.1213589 0.4259354
77.67583 0.30702788 2071.0305 5.916263 5.916263 -0.39227074
74.47801 0.20992726 1825.2572 4.3830776 4.3830776 0.74598587
97.85358 0.5387099 2045.6967 4.4143276 4.4143276 0.7773713
98.496895 0.15415037 2092.3013 1.2932339 1.2932339 -1.2206345
72.967445 0.3155443 1886.9329 0.21901512 0.21901512 -1.0995882
97.744705 0.24676949 2114.3115 3.8713589 3.8713589 0.9212498
98.64034 0.23801377 1811.818 4.3010464 4.3010464 0.8425625
99.68034 0.42730057 1763.8186 3.9143276 3.9143276 0.9093194
74.77955 0.30316603 2140.5515 3.4885464 3.4885464 0.7126411
99.06317 0.2175099 1980.3562 1.1252651 1.1252651 -1.09801
87.27635 0.13754034 3032.664 3.8987026 3.8987026 0.97667366
84.27291 0.17686516 1958.2821 4.469015 4.469015 0.7602738
94.90899 0.21985632 2055.2874 4.2580776 4.2580776 0.88103455
84.02907 0.16676289 1398.126 4.324484 4.324484 0.77374655
89.41252 0.31948453 1649.3494 5.8772006 5.8772006 -0.6014151
89.35487 0.19325301 1970.0656 4.2697964 4.2697964 0.77345777
96.92505 0.18302247 2244.5464 4.344015 4.344015 0.8032605
83.444496 0.30825797 2049.9812 4.2580776 4.2580776 0.684089
71.46288 0.27646726 1743.7892 0.011983871 0.011983871 -1.1824814
66.20009 0.23687261 1439.4011 3.3479214 3.3479214 0.5364084
96.39032 0.21803135 2154.9707 6.115482 6.115482 -0.7610407
72.45067 0.26473328 1689.4808 3.8791714 3.8791714 0.8920474
74.71292 0.21627858 1720.8291 4.1916714 4.1916714 0.91225827
90.53625 0.20551634 1435.9324 0.03932762 0.03932762 -1.1013117
96.5719 0.39332008 2040.8512 0.10182762 0.10182762 -1.1337267
95.90542 0.3800317 3089.6035 3.8479214 3.8479214 0.9168973
65.21273 0.18986142 1111.1238 0.23464012 0.23464012 -1.1660426
91.39132 0.31420955 1492.1467 3.9885464 3.9885464 0.9394477
74.711655 0.2552093 1443.2141 4.3049526 4.3049526 0.7590975
76.7267 0.1584774 2192.6724 6.166263 6.166263 -1.1722178
91.646385 0.26418722 2151.235 3.4455776 3.4455776 0.5772258
79.57599 0.28491226 1980.1792 4.312765 4.312765 0.7404244
97.338486 0.34067845 1977.4664 3.8166714 3.8166714 0.87009186
89.35394 0.14827573 1841.7073 4.10964 4.10964 0.9167004
96.318954 0.30249584 1446.119 3.8947964 3.8947964 0.95151365
97.39601 0.19174981 1913.3833 3.9143276 3.9143276 1.0189917
94.50369 0.1974526 2044.7339 4.3947964 4.3947964 0.80506176
87.746155 0.18184817 1364.1029 0.08620262 0.08620262 -1.1185875
90.41077 0.17209458 1294.7637 4.3479214 4.3479214 0.73299736
88.471756 0.35810378 1550.52 0.19557762 0.19557762 -1.2108406
83.386246 0.27129012 1594.4929 3.9182339 3.9182339 1.0137569
98.747635 0.2696594 1669.856 5.7795444 5.7795444 -0.411706
69.7882 0.14425457 1411.9543 0.027608871 0.027608871 -1.1266553
89.19585 0.24019948 2049.4395 3.5822964 3.5822964 0.6689249
90.25913 0.27439982 2441.5237 3.5041714 3.5041714 0.71093476
97.257515 0.16469339 3088.5024 3.4416714 3.4416714 0.6977234
97.41886 0.33334154 2237.5488 4.29714 4.29714 0.84466696
81.520294 0.35963058 1261.3346 6.0607944 6.0607944 -0.8063184
85.1452 0.2639758 721.8882 1.2190151 1.2190151 -1.2200872
92.8228 0.36381412 2288.122 0.15260887 0.15260887 -1.0577936
89.175156 0.23152065 1363.5372 4.3987026 4.3987026 0.79484373
73.97995 0.27329516 1619.4565 4.0979214 4.0979214 0.91126364
96.68036 0.21113253 1992.5919 4.3830776 4.3830776 0.7688707
98.97804 0.2565557 1949.182 6.166263 6.166263 -0.85309756
89.50426 0.16658047 1162.3643 3.3713589 3.3713589 0.58372366
84.99924 0.17492527 1573.3185 5.916263 5.916263 -0.6020046
80.42465 0.26803094 1907.6798 5.8264194 5.8264194 -0.64498866
91.963394 0.463922 1191.6682 1.1760464 1.1760464 -1.1125698
94.600945 0.4905973 1972.0243 4.4143276 4.4143276 0.70115495
60.221027 0.19233224 1714.8334 3.8479214 3.8479214 0.9773186
96.02843 0.18292567 2696.7073 0.11745262 0.11745262 -1.0728027
93.30818 0.19683453 2421.4077 6.1115756 6.1115756 -0.69360095
73.10095 0.21213827 1861.317 5.9553256 5.9553256 -0.3876391
79.26915 0.2500324 2156.9556 3.2971401 3.2971401 0.33142424
94.35446 0.34147298 2753.5715 4.3049526 4.3049526 0.6856708
64.12697 0.16398889 1013.5366 4.340109 4.340109 0.81107366
81.81561 0.30455306 2521.9429 3.4416714 3.4416714 0.68723494
97.03528 0.324651 2489.1045 3.7033901 3.7033901 0.98335594
96.65938 0.21078771 2438.4424 0.12917137 0.12917137 -1.0366006
78.98964 0.30361772 1718.7281 3.8440151 3.8440151 0.89440036
85.84805 0.3253024 2646.1353 0.07448387 0.07448387 -1.1867013
75.118164 0.2776321 1828.411 4.058859 4.058859 0.9652411
91.87647 0.16199294 2571.4475 0.03932762 0.03932762 -1.1452909
93.18445 0.17918527 1534.7596 5.849857 5.849857 -0.5076093
79.64089 0.31294936 2216.774 0.08229637 0.08229637 -1.1079288
87.079926 0.29528657 2399.6587 4.386984 4.386984 0.70062715
89.400635 0.23111182 1994.4617 4.375265 4.375265 0.7553151
91.573166 0.17741221 2070.0125 3.1487026 3.1487026 0.44828272
94.65451 0.19921312 1618.5791 0.14089012 0.14089012 -1.1125101
87.568375 0.345406 2925.441 3.9338589 3.9338589 0.9494999
94.410324 0.3165467 1714.597 6.119388 6.119388 -1.240829
90.610825 0.30670848 1723.106 3.8947964 3.8947964 0.9309772
90.499054 0.2933181 1944.722 0.9221401 0.9221401 -1.1438144
89.08974 0.1554487 1624.153 3.3791714 3.3791714 0.43755502
99.286026 0.29071736 2129.5227 0.9377651 0.9377651 -1.1918405
81.5088 0.14039913 1921.2966 0.16823387 0.16823387 -1.1173828
82.84436 0.3544473 2457.609 3.5471401 3.5471401 0.75953656
77.73381 0.14413184 1814.7576 3.2229214 3.2229214 0.34267825
80.392044 0.13315311 2778.0515 3.5041714 3.5041714 0.67591953
52.85194 0.21065721 1223.8553 3.3244839 3.3244839 0.46512938
94.987755 0.39076805 1733.3748 4.3674526 4.3674526 0.6371422
74.57229 0.3473146 1419.956 4.308859 4.308859 0.7423138
71.47354 0.1711222 1451.0685 3.9026089 3.9026089 1.0092638
72.40788 0.25861913 2062.789 3.8635464 3.8635464 0.9172084
78.466385 0.3268597 1840.8899 4.371359 4.371359 0.7554461
51.18905 0.22558561 820.13635 4.312765 4.312765 0.65435374
97.483376 0.38062292 2091.565 4.35964 4.35964 0.90031743
81.68415 0.14845604 962.0682 4.011984 4.011984 0.95587504
79.03121 0.1720567 1863.0974 3.8596401 3.8596401 0.9823056
98.00274 0.22109604 1822.9586 6.162357 6.162357 -0.9556683
97.78359 0.15103337 1484.1444 3.0979214 3.0979214 0.31802306
94.155876 0.16548914 1733.2177 4.2737026 4.2737026 0.7907931
57.88197 0.2008192 1393.3304 4.26589 4.26589 0.90618265
98.670685 0.26929143 1833.5155 3.2697964 3.2697964 0.38383266
97.58571 0.338399 1090.6312 0.18776512 0.18776512 -1.2098156
99.857315 0.2510377 1098.7756 1.0041714 1.0041714 -1.1523389
84.406296 0.2156978 1708.9474 3.2502651 3.2502651 0.69841564
77.29054 0.2768439 1609.2682 3.8244839 3.8244839 0.95187044
79.93556 0.27711627 1865.6609 3.9416714 3.9416714 0.9848323
67.91725 0.18560451 1697.6827 0.03932762 0.03932762 -0.78952855
85.76367 0.34981042 2031.392 6.162357 6.162357 -0.91841936
90.79657 0.16291547 2169.6602 3.4533901 3.4533901 0.64619887
84.96237 0.33355102 2220.607 0.07448387 0.07448387 -1.0136646
88.880356 0.14824879 1952.8097 3.7815151 3.7815151 0.82273006
85.90456 0.2806103 1619.4902 0.17214012 0.17214012 -1.167055
59.91953 0.26007566 1515.1063 0.20339012 0.20339012 -1.1606841
89.68915 0.2767815 2099.262 4.3166714 4.3166714 0.7132419
72.40634 0.24142805 1949.2751 0.14089012 0.14089012 -1.2289217
87.699745 0.17229259 2082.315 4.312765 4.312765 0.7377056
79.42521 0.1705715 767.0501 0.20339012 0.20339012 -1.2243686
84.48104 0.24787727 2345.525 3.9221401 3.9221401 0.9288372
93.888214 0.22444269 1752.8651 6.256107 6.256107 -0.8607604
96.37822 0.22570896 1426.6233 0.10182762 0.10182762 -1.1327575
64.83127 0.22508362 1449.9738 3.8869839 3.8869839 1.0264931
82.46871 0.13867861 1824.5616 3.9065151 3.9065151 0.98835474
91.01281 0.35158378 2174.4038 4.3205776 4.3205776 0.7841707
95.358795 0.26379395 1755.2252 4.449484 4.449484 0.7209785
97.320786 0.24654862 1436.9182 4.293234 4.293234 0.8390997
79.33848 0.314885 2127.8298 4.29714 4.29714 0.9536583
79.61843 0.2085168 2173.7651 3.4612026 3.4612026 0.66557515
77.88795 0.13918284 1378.9897 0.18385887 0.18385887 -1.0783927
74.65715 0.2128897 1924.4891 0.13698387 0.13698387 -1.1765213
89.81776 0.3002755 1133.5183 6.2795444 6.2795444 -1.1678922
97.49745 0.27561074 2406.4998 3.7737026 3.7737026 0.94971806
85.70067 0.35194868 1787.6422 0.36745262 0.36745262 -1.1865748
91.30297 0.2282416 1879.5332 4.32839 4.32839 0.7053268
87.893555 0.18005925 2017.5283 0.12917137 0.12917137 -1.0865387
93.44571 0.19218838 2504.9502 0.027608871 0.027608871 -1.0816137
79.18741 0.15838444 1783.9332 3.0744839 3.0744839 0.27739337
64.716805 0.14447209 1651.0797 3.2893276 3.2893276 0.4850951
92.862206 0.28196374 1957.6842 6.224857 6.224857 -0.89206976
73.43323 0.20651966 1728.3798 4.3674526 4.3674526 0.7836166
89.63731 0.26012412 2633.837 3.8205776 3.8205776 0.97807807
69.45311 0.1402174 1669.081 5.8303256 5.8303256 -0.5738594
93.5748 0.39678434 1926.489 3.7229214 3.7229214 0.99534714
86.22327 0.28075582 2008.5337 3.9807339 3.9807339 0.99884486
95.82573 0.28362387 2175.092 4.4104214 4.4104214 0.7131163
92.49312 0.24852648 1941.6796 3.2151089 3.2151089 0.5014586
69.51386 0.19739726 1899.4865 6.275638 6.275638 -0.8851762
96.60741 0.28859547 2985.462 3.4065151 3.4065151 0.6292251
69.4768 0.12701464 1820.9572 3.8947964 3.8947964 0.9117246
95.99626 0.27339467 2234.3096 3.4572964 3.4572964 0.6939084
95.87814 0.35243824 2664.087 3.2190151 3.2190151 0.5393971
53.270935 0.16682363 1248.129 3.6877651 3.6877651 0.89414984
94.3868 0.14069107 3091.8633 3.9104214 3.9104214 0.93578875
74.8851 0.13131943 1215.3939 4.344015 4.344015 0.7411706
89.62015 0.18915296 2238.446 3.3908901 3.3908901 0.486384
99.1474 0.2628784 3025.9883 3.4377651 3.4377651 0.6482104
88.281845 0.20799538 2723.1616 6.166263 6.166263 -0.76860124
98.531845 0.33871108 1616.3151 4.000265 4.000265 0.98744476
98.897385 0.29846132 2039.0796 3.2815151 3.2815151 0.39566496
90.25342 0.32128727 1209.7047 4.4143276 4.4143276 0.7769883
92.631226 0.21118361 1323.1425 4.406515 4.406515 0.85286385
98.49135 0.35652214 2079.425 3.8674526 3.8674526 0.95164305
86.69017 0.27010387 2278.0217 6.177982 6.177982 -0.78418297
96.8103 0.183124 2458.6113 4.2737026 4.2737026 0.8059771
69.90278 0.14182934 1153.0093 4.340109 4.340109 0.7910308
77.572205 0.24444056 1491.7554 3.2033901 3.2033901 0.5127636
63.33596 0.18126026 1009.1675 6.1428256 6.1428256 -0.8231134
94.243805 0.31986374 2150.9062 5.885013 5.885013 -0.61784977
90.16613 0.1710498 1950.8776 4.2697964 4.2697964 0.76129603
80.54485 0.20735955 2510.5537 4.29714 4.29714 0.768792
98.58591 0.20408219 2357.5508 3.6174526 3.6174526 0.7500495
77.2609 0.29428536 1386.4064 4.293234 4.293234 0.745355
87.566 0.20569271 2239.75 4.465109 4.465109 0.84911585
85.96047 0.16544282 1348.8876 4.199484 4.199484 0.90367204
96.23923 0.34986994 1161.6715 3.6447964 3.6447964 0.7030452
99.027725 0.19519198 2422.3677 4.371359 4.371359 0.7985982
63.263683 0.16852587 1011.3838 1.2697964 1.2697964 -1.258364
92.868484 0.17991138 1105.13 6.1389194 6.1389194 -0.79634696
79.49936 0.14595512 1150.2222 0.03932762 0.03932762 -1.1645529
74.48003 0.27531654 1589.0376 3.8127651 3.8127651 0.96673393
99.39552 0.35468727 1017.8243 5.9709506 5.9709506 -0.33794272
83.66598 0.15403304 1439.26 4.2424526 4.2424526 0.77350646
60.940304 0.17471278 1144.3071 1.1955776 1.1955776 -1.0913589
94.56449 0.32527646 2549.206 3.4338589 3.4338589 0.72288907
77.77502 0.13000509 1899.7258 4.187765 4.187765 0.861558
83.159515 0.2622135 1820.5251 4.4885464 4.4885464 0.798579
99.4949 0.1886248 1864.3135 4.344015 4.344015 0.8844026
70.64499 0.2510414 1796.781 4.32839 4.32839 0.9394464
95.91604 0.42633066 2134.8142 0.008077621 0.008077621 -1.0489327
89.33067 0.23222634 2462.4768 3.9651089 3.9651089 0.90951264
82.47339 0.22974584 2228.169 3.8322964 3.8322964 0.91309077
88.47529 0.240172 2343.0376 3.3752651 3.3752651 0.7024882
95.12567 0.17021927 1524.6161 4.386984 4.386984 0.812578
97.218864 0.36109942 2422.442 3.9807339 3.9807339 0.88394946
82.05286 0.12943116 2053.1326 4.39089 4.39089 0.7092472
85.94261 0.19082585 1768.5063 4.340109 4.340109 0.7410588
96.58121 0.24531245 1859.1534 3.1721401 3.1721401 0.5035043
85.57624 0.25032824 1864.5254 3.3205776 3.3205776 0.4670611
85.75894 0.299632 1414.7169 6.006107 6.006107 -0.48597243
94.0237 0.14582992 1949.6304 4.3166714 4.3166714 0.76609015
89.996826 0.26960167 2064.967 3.9533901 3.9533901 0.8969542
77.45724 0.23577818 1826.6013 4.402609 4.402609 0.76972413
94.33261 0.17853457 1602.7738 0.5237026 0.5237026 -1.1681312
92.443954 0.18792748 2393.692 4.2893276 4.2893276 0.75527155
98.16963 0.21189678 1527.4429 4.011984 4.011984 0.9569686
88.00497 0.27920717 1440.1628 4.4455776 4.4455776 0.74905825
87.07377 0.1686472 1651.1553 3.2346401 3.2346401 0.53582114
79.939 0.2282444 1478.864 3.2072964 3.2072964 0.4258904
65.265366 0.22544488 1608.1223 0.027608871 0.027608871 -1.0313213
78.25088 0.1466218 1904.9387 3.6565151 3.6565151 0.86292386
74.69239 0.2669145 1908.1985 4.04714 4.04714 0.93582976
93.118286 0.30208647 1721.8909 4.094015 4.094015 0.9137992
85.780716 0.23031682 1915.3408 3.4651089 3.4651089 0.71768135
53.417057 0.13369405 1297.9188 0.15260887 0.15260887 -1.1034316
95.097565 0.36647278 2891.964 3.8947964 3.8947964 0.8689065
70.19318 0.25565442 1389.342 3.9026089 3.9026089 0.9240375
94.26855 0.31542844 2208.25 3.5197964 3.5197964 0.5986561
94.66145 0.31898057 2419.5447 3.9143276 3.9143276 0.9318287
74.40685 0.2698351 2106.039 0.11745262 0.11745262 -1.1317482
91.87125 0.29958358 1803.9084 3.8908901 3.8908901 0.9264278
83.24408 0.19186252 1265.6979 0.48854637 0.48854637 -1.2051804
97.10114 0.31845987 2410.5615 3.9572964 3.9572964 0.94227475
93.430756 0.21466315 1562.1093 3.9651089 3.9651089 0.9791086
85.18445 0.23988086 1708.7134 3.9416714 3.9416714 0.9558331
98.67942 0.1837103 1970.2555 4.32839 4.32839 0.8011016
